,Symbol,Name,Industry,IndustryCode
1680,CSTR,CapStar Financial Holdings Inc,은행,551010
1681,KRNL,Kernel Group Holdings Inc Class A,기타 금융업,556010
1682,TDACU,Trident Acquisitions Corp Unit,기타 금융업,556010
1683,LOVE,Lovesac Co,가정용품,532040
1684,FSRX,Finserv Acquisition Corp II Class A,기타 금융업,556010
1685,NAACU,North Atlantic Acquisition Units,기타 금융업,556010
1686,AHRN,Ahren Acquisition Corp Class A,기타 금융업,556010
1687,KNTE,Kinnate Biopharma Inc,생명과학 및 메디컬 리서치,562020
1688,RIDE,Lordstown Motors Corp Class A,자동차 및 자동차 부품,531010
1689,PPYA,Papaya Growth Opportunity Corp I Class A,기타 금융업,556010
1690,EBTC,Enterprise Bancorp Inc,은행,551010
1691,BHFAP,Brighthouse Financial 1000 DS Representing 6 6 Non Cumulative Pref Shs Series A,보험,553010
1692,IGIC,International General Insurance Holdings Ltd,보험,553010
1693,ACAB,Atlantic Coastal Acquisition Corp II Class A,기타 금융업,556010
1694,PEAR,Pear Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
1695,KPTI,Karyopharm Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1696,TPIC,TPI Composites Inc,재생에너지,502010
1697,IGAC,IG Acquisition Corp Class A,기타 금융업,556010
1698,GPAC,Global Partner Acquisition II Corp Class A,기타 금융업,556010
1699,TSIB,Tishman Speyer Innovation Corp II Class A,기타 금융업,556010
1700,HTBI,Hometrust Bancshares Inc,은행,551010
1701,COVA,COVA Acquisition Corp Class A,기타 금융업,556010
1702,GOEV,Canoo Inc Class A,자동차 및 자동차 부품,531010
1703,WSBF,Waterstone Financial Inc,은행,551010
1704,PPGHU,Poema Global Holdings Units,기타 금융업,556010
1705,CDXS,Codexis Inc,생명과학 및 메디컬 리서치,562020
1706,TRVG,Trivago NV ADR,소프트웨어 및 IT서비스,572010
1707,HUMA,Humacyte Inc,생명과학 및 메디컬 리서치,562020
1708,ESQ,Esquire Financial Holdings Inc,은행,551010
1709,PUYI,Puyi Inc ADR,투자은행 및 서비스,551020
1710,BSKY,Big Sky Growth Partners Inc Class A,기타 금융업,556010
1711,ETNB,89Bio Inc,생명과학 및 메디컬 리서치,562020
1712,PFHD,Professional Holding Corp Class A,은행,551010
1713,SMMF,Summit Financial Group Inc,은행,551010
1714,RLYB,Rallybio Corp,생명과학 및 메디컬 리서치,562020
1715,GXII,GX Acquisition Corp II Class A,기타 금융업,556010
1716,WTBA,West Bancorporation Inc,은행,551010
1717,KOD,Kodiak Sciences Inc,생명과학 및 메디컬 리서치,562020
1718,LOCO,El Pollo Loco Holdings Inc,호텔 및 엔터테인먼트,533010
1719,IMRX,Immuneering Corp Class A,생명과학 및 메디컬 리서치,562020
1720,OCGN,Ocugen Inc,생명과학 및 메디컬 리서치,562020
1721,LGSTU,Semper Paratus Acquisition Units,기타 금융업,556010
1722,AURA,Aura Biosciences Inc,생명과학 및 메디컬 리서치,562020
1723,PWUP,PowerUp Acquisition Corp Class A,기타 금융업,556010
1724,MPAA,Motorcar Parts of America Inc,자동차 및 자동차 부품,531010
1725,AVNW,Aviat Networks Inc,커뮤니케이션 및 네트워킹,571020
1726,FISI,Financial Institutions Inc,은행,551010
1727,HORI,Emerging Markets Horizon Corp Class A,기타 금융업,556010
1728,KIII,Kismet Acquisition Three Corp Class A,기타 금융업,556010
1729,BHFAO,Brighthouse Financial 1000 Depositary Shares Representing 1 Pref Series B,보험,553010
1730,DJCO,Daily Journal Corp,미디어 및 출판,533020
1731,ABUS,Arbutus Biopharma Corp,제약,562010
1732,CZNC,Citizens & Northern Corp,은행,551010
1733,IIVIP,Coherent Mandatory Conv Pref Shs Series A,전자 장비 및 부품,571040
1734,BBCP,Concrete Pumping Holdings Inc,건설 및 엔지니어링,522010
1735,DRAY,Macondray Capital Acquisition Corp I Class A,기타 금융업,556010
1736,CIVB,Civista Bancshares Inc,은행,551010
1737,LGTO,Legato Merger II Corp,기타 금융업,556010
1738,CIIG,CIIG Capital Partners II Inc Class A,기타 금융업,556010
1739,SFST,Southern First Bancshares Inc,은행,551010
1740,CPAAU,Conyers Park III Acquisition Units,기타 금융업,556010
1741,BELFB,Bel Fuse Inc Class B,전자 장비 및 부품,571040
1742,CLRM,Clarim Acquisition Corp Class A,기타 금융업,556010
1743,IBEX,Ibex Ltd,소프트웨어 및 IT서비스,572010
1744,PSAG,Property Solutions Acquisition Corp II Class A,기타 금융업,556010
1745,DHBC,DHB Capital Corp Class A,기타 금융업,556010
1746,TZPS,TZP Strategies Acquisition Corp Class A,기타 금융업,556010
1747,KLAQ,KL Acquisition Corp Class A,기타 금융업,556010
1748,SPKB,Silver Spike Acquisition Corp II Class A,기타 금융업,556010
1749,RVAC,Riverview Acquisition Corp Class A,기타 금융업,556010
1750,LE,Lands End Inc,전문품 상점,534030
1751,LCAA,L Catterton Asia Acquisition Corp Class A,기타 금융업,556010
1752,GAMC,Golden Arrow Merger Corp Class A,기타 금융업,556010
1753,XPDB,Power & Digital Infrastructure Acquisition II Corp Class A,기타 금융업,556010
1754,FHTX,Foghorn Therapeutics Inc.,생명과학 및 메디컬 리서치,562020
1755,APTM,Alpha Partners Technology Merger Corp Class A,기타 금융업,556010
1756,ARRW,Arrowroot Acquisition Corp Class A,기타 금융업,556010
1757,SPWH,Sportsmans Warehouse Holdings Inc,전문품 상점,534030
1758,IPVI,InterPrivate IV InfraTech Partners Inc Class A,기타 금융업,556010
1759,LILA,Liberty Latin America Ltd Class A,통신 서비스,574010
1760,NDACU,Nightdragon Acquisition Units,기타 금융업,556010
1761,QIWI,Qiwi PLC ADR Class B,전문 및 상업 서비스,522030
1762,PSTX,Poseida Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1763,VTIQU,Vectoiq Acquisition Ii Units,기타 금융업,556010
1764,IVCBU,Investcorp Europe Acquisition Units,기타 금융업,556010
1765,LGVC,LAMF Global Ventures I Corp Class A,기타 금융업,556010
1766,TWLVU,Twelve Seas Investment Company II Units,기타 금융업,556010
1767,ESAC,ESGEN Acquisition Corp Class A,기타 금융업,556010
1768,PGEN,Precigen Inc,제약,562010
1769,DGNS,Dragoneer Growth Opportunities Corp II Class A,기타 금융업,556010
1770,SLN,Silence Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
1771,ACGLN,Arch Capital Group Depositary Shares Rep1000 Non Cumu Pref Shs Series G,보험,553010
1772,HBCP,Home Bancorp Inc,은행,551010
1773,FWAC,Fifth Wall Acquisition Corp III Class A,기타 금융업,556010
1774,GLBLU,Cartesian Growth Units,기타 금융업,556010
1775,ESGRP,Enstar Group DS Representing 1 1000 Pref Shs Series D,보험,553010
1776,ERESU,East Resources Acquisition Company Units,기타 금융업,556010
1777,IRMD,IRadimed Corp,헬스케어 장비 및 용품,561010
1778,BLFY,Blue Foundry Bancorp,은행,551010
1779,JCICU,Jack Creek Investment Units,기타 금융업,556010
1780,CMPX,Compass Therapeutics Inc.,생명과학 및 메디컬 리서치,562020
1781,GGMC,Glenfarne Merger Corp Class A,기타 금융업,556010
1782,TMKR,Tastemaker Acquisition Corp Class A,기타 금융업,556010
1783,OEPWU,One Equity Partners Open Water I Units,기타 금융업,556010
1784,KAIR,Kairos Acquisition Corp Class A,기타 금융업,556010
1785,AURC,Aurora Acquisition Corp Class A,기타 금융업,556010
1786,SCLEU,Broadscale Acquisition Units,기타 금융업,556010
1787,RXST,Rxsight Inc,헬스케어 장비 및 용품,561010
1788,HBANP,Huntington Bancshares 4.500 Depositary Shares Rep Perp Prf Shs Series H,은행,551010
1789,FNLC,First Bancorp Inc,은행,551010
1790,SCOBU,ScION Tech Growth II Units,기타 금융업,556010
1791,GIIXU,Gores Holdings VIII Units,기타 금융업,556010
1792,GILT,Gilat Satellite Networks Ltd,커뮤니케이션 및 네트워킹,571020
1793,NVSA,New Vista Acquisition Corp Class A,기타 금융업,556010
1794,TIOAU,Tio Tech A Units,기타 금융업,556010
1795,MDXG,MiMedx Group Inc,생명과학 및 메디컬 리서치,562020
1796,HCICU,Hennessy Capital Investment Units,기타 금융업,556010
1797,EAC,Edify Acquisition Corp Class A,기타 금융업,556010
1798,SWET,Athlon Acquisition Corp Class A,기타 금융업,556010
1799,JUGG,Jaws Juggernaut Acquisition Corp Class A,기타 금융업,556010
1800,FMIVU,Forum Merger IV Units,기타 금융업,556010
1801,BLEU,Bleuacacia Ltd Class A,기타 금융업,556010
1802,ADER,26 Capital Acquisition Corp Class A,기타 금융업,556010
1803,NN,NextNav Inc,"컴퓨터, 전화 및 가전제품",571060
1804,SKYT,Skywater Technology Inc,반도체 및 반도체 장비,571010
1805,DHHCU,DiamondHead Holdings Units,기타 금융업,556010
1806,PMGM,Priveterra Acquisition Corp Class A,기타 금융업,556010
1807,DISA,Disruptive Acquisition Corporation I Class A,기타 금융업,556010
1808,IRAA,Iris Acquisition Corp Class A,기타 금융업,556010
1809,FTCV,Fintech Acquisition Corp V Class A,기타 금융업,556010
1810,EMLD,FTAC Emerald Acquisition Corp Class A,기타 금융업,556010
1811,FTVI,Fintech Acquisition Corp VI Class A,기타 금융업,556010
1812,COLIU,Colicity Units,기타 금융업,556010
1813,CPARU,Catalyst Partners Acquisition Units,기타 금융업,556010
1814,BTAI,BioXcel Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1815,FTAA,FTAC Athena Acquisition Corp Class A,기타 금융업,556010
1816,ZTAQU,Zimmer Energy Transition Acquisition Units,기타 금융업,556010
1817,RXRAU,RXR Acquisition Units,기타 금융업,556010
1818,TIL,Instil Bio Inc,생명과학 및 메디컬 리서치,562020
1819,ACAHU,Atlantic Coastal Acquisition Units,기타 금융업,556010
1820,EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
1821,IIII,Insu Acquisition Corp III Class A,기타 금융업,556010
1822,CPTN,Cepton Inc,전자 장비 및 부품,571040
1823,API,Agora Inc ADR,소프트웨어 및 IT서비스,572010
1824,CBNK,Capital Bancorp Inc,은행,551010
1825,PTOCU,Pine Technology Acquisition Units,기타 금융업,556010
1826,AFCG,AFC Gamma Inc,주택 및 상업용 리츠,601020
1827,FTPA,FTAC Parnassus Acquisition Corp Class A,기타 금융업,556010
1828,LVRA,Levere Holdings Corp Class A,기타 금융업,556010
1829,ONYX,Onyx Acquisition I Co Class A,기타 금융업,556010
1830,HUDI,Huadi International Group Co.  Ltd.,메탈&마이닝,512010
1831,DFLI,Dragonfly Energy Holdings Corp,"건설장비 및 대형차, 기차, 배",521020
1832,LITTU,Logistics Innovation Technologies Class A Ord Shs,기타 금융업,556010
1833,VKTX,Viking Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1834,HROW,Harrow Health Inc,제약,562010
1835,BMEA,Biomea Fusion Inc,생명과학 및 메디컬 리서치,562020
1836,HCVIU,Hennessy Capital Investment VI Units,기타 금융업,556010
1837,BCBP,BCB Bancorp Inc,은행,551010
1838,NCAC,Newcourt Acquisition Corp Class A,기타 금융업,556010
1839,LQDA,Liquidia Corp,제약,562010
1840,PRE,Prenetics Global Ltd Class A,생명과학 및 메디컬 리서치,562020
1841,BYTSU,Byte Acquisition Units,기타 금융업,556010
1842,FNGR,FingerMotion Inc,소프트웨어 및 IT서비스,572010
1843,RGC,Regencell Bioscience Holdings Ltd,생명과학 및 메디컬 리서치,562020
1844,CHSCP,CHS 8 Cumulative Redeemable Pref Shs,식품 및 담배,541020
1845,NBN,Northeast Bank,은행,551010
1846,DTOCU,Digital Transformation Opportunities Units,기타 금융업,556010
1847,GBIO,Generation Bio Co,생명과학 및 메디컬 리서치,562020
1848,HCARU,Healthcare Services Units,기타 금융업,556010
1849,BATRA,Liberty Media Corp Series A,미디어 및 출판,533020
1850,CELU,Celularity Inc Class A,생명과학 및 메디컬 리서치,562020
1851,IPAXU,Inflection Point Acquisition Units,기타 금융업,556010
1852,VUZI,Vuzix Corp,전자 장비 및 부품,571040
1853,DMRC,Digimarc Corp,소프트웨어 및 IT서비스,572010
1854,LVOXU,LiveVox Holding Units,소프트웨어 및 IT서비스,572010
1855,SPCM,Sound Point Acquisition Corp I Ltd Class A,기타 금융업,556010
1856,LACQU,Leisure Acquisition Corp Unit,기타 금융업,556010
1857,PUCK,Goal Acquisitions Corp,기타 금융업,556010
1858,DCRDU,Decarbonization Plus Acquisition IV Units,기타 금융업,556010
1859,IVCA,Investcorp India Acquisition Corp Class A,기타 금융업,556010
1860,BSRR,Sierra Bancorp,은행,551010
1861,IOAC,Innovative International Acquisition Corp Class A,기타 금융업,556010
1862,LFAC,LF Capital Acquisition II Corp Class A,기타 금융업,556010
1863,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,562020
1864,KSMT,Kismet Acquisition One Corp,기타 금융업,556010
1865,RELL,Richardson Electronics Ltd,전자 장비 및 부품,571040
1866,FBIZ,First Business Financial Services Inc,은행,551010
1867,BLDE,Blade Air Mobility Inc Class A,소프트웨어 및 IT서비스,572010
1868,WW,WW International Inc,"개인, 가정 용품 및 서비스",542010
1869,GLAD,Gladstone Capital Corp,다양한 금융서비스,555010
1870,PEGR,Project Energy Reimagined Acquisition Corp Class A,기타 금융업,556010
1871,GSRMU,GSR II Meteora Acquisition Units,기타 금융업,556010
1872,DHC,Diversified Healthcare Trust,주택 및 상업용 리츠,601020
1873,SBT,Sterling Bancorp Inc,은행,551010
1874,PRSRU,Prospector Capital Units,기타 금융업,556010
1875,UTMD,Utah Medical Products Inc,헬스케어 장비 및 용품,561010
1876,ALDX,Aldeyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1877,OFIX,Orthofix Medical Inc,헬스케어 장비 및 용품,561010
1878,IMAB,I-Mab ADR,제약,562010
1879,OSUR,OraSure Technologies Inc,헬스케어 장비 및 용품,561010
1880,PFDRU,Pathfinder Acquisition Units,기타 금융업,556010
1881,FSSI,Fortistar Sustainable Solutions Corp Class A,기타 금융업,556010
1882,VLGEA,Village Super Market Inc Class A,식품 및 약품소매,543010
1883,CRESY,Cresud SACIF y A ADR,식품 및 담배,541020
1884,GGAA,Genesis Growth Tech Acquisition Corp Class A,기타 금융업,556010
1885,GFGD,Growth for Good Acquisition Corp Class A,기타 금융업,556010
1886,CDLX,Cardlytics Inc,미디어 및 출판,533020
1887,PFTA,Portage Fintech Acquisition Corp Class A,기타 금융업,556010
1888,FIII,Forum Merger III Corp Class A,기타 금융업,556010
1889,VPCB,VPC Impact Acquisition Holdings II Class A,기타 금융업,556010
1890,NTRSO,Northern Trust DS Representing 1 1000th Non Cumulative Perpetual Pref Shs,투자은행 및 서비스,551020
1891,MGNX,MacroGenics Inc,생명과학 및 메디컬 리서치,562020
1892,PRLD,Prelude Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1893,GAMB,Gambling.com Group Ltd,호텔 및 엔터테인먼트,533010
1894,PLMIU,Plum Acquisition I Units,기타 금융업,556010
1895,BCSAU,Blockchain Coinvestors Acquisition I Units,기타 금융업,556010
1896,TREE,Lendingtree Inc,은행,551010
1897,LEGA,Lead Edge Growth Opportunities Ltd Class A,기타 금융업,556010
1898,HNST,Honest Company Inc,전문품 상점,534030
1899,OGI,OrganiGram Holdings Inc,헬스케어 업체 및 서비스,561020
1900,FRST,Primis Financial Corp,은행,551010
1901,DNAD,Social Capital Suvretta Holdings Corp IV Class A,기타 금융업,556010
1902,DNAB,Social Capital Suvretta Holdings Corp II Class A,기타 금융업,556010
1903,DCFC,Tritium Dcfc Ltd,"건설장비 및 대형차, 기차, 배",521020
1904,POW,Powered Brands Class A,기타 금융업,556010
1905,ILPT,Industrial Logistics Properties Trust,주택 및 상업용 리츠,601020
1906,MVBF,MVB Financial Corp,은행,551010
1907,SDACU,Sustainable Development Acquisition I Units,기타 금융업,556010
1908,ZEUS,Olympic Steel Inc,메탈&마이닝,512010
1909,RCLF,Rosecliff Acquisition Corp I Class A,기타 금융업,556010
1910,DOYU,Douyu International Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
1911,NPAB,New Providence Acquisition II Corp Class A,기타 금융업,556010
1912,AGNCO,AGNC Investment DS REP 1/1000 Cumulative Pref Shs Series E,주택 및 상업용 리츠,601020
1913,MTAC,Medtech Acquisition Corp Class A,기타 금융업,556010
1914,STRC,Sarcos Technology and Robotics Corp,"건설장비 및 대형차, 기차, 배",521020
1915,CLIN,Clean Earth Acquisitions Corp Class A,기타 금융업,556010
1916,ARBE,Arbe Robotics Ltd,우주항공 및 국방,521010
1917,MON,Monument Circle Acquisition Corp Class A,기타 금융업,556010
1918,HMCOU,HumanCo Acquisition Units,기타 금융업,556010
1919,ENTFU,Enterprise 4 0 Technology Acquisition Units,기타 금융업,556010
1920,JGGC,Jaguar Global Growth Corporation I Class A,기타 금융업,556010
1921,GATEU,Marblegate Acquisition Units,기타 금융업,556010
1922,BAND,Bandwidth Inc Class A,통신 서비스,574010
1923,HCNEU,Jaws Hurricane Acquisition Units,기타 금융업,556010
1924,HCII,Hudson Executive Investment Corp II Class A,기타 금융업,556010
1925,SSAAU,Science Strategic Acquisition Alpha Units,기타 금융업,556010
1926,FRBA,FIRST BANK (Hamilton),은행,551010
1927,GPP,Green Plains Partners Units,오일 및 가스 장비 및 서비스,501030
1928,PMGMU,Priveterra Acquisition Units,기타 금융업,556010
1929,SCAQ,Stratim Cloud Acquisition Corp Class A,기타 금융업,556010
1930,HRZN,Horizon Technology Finance Corp,다양한 금융서비스,555010
1931,DHCAU,DHC Acquisition Units,기타 금융업,556010
1932,AGGRU,Agile Growth Units,기타 금융업,556010
1933,AGNCN,Agnc Invt 1000 DS Repstg Pref Shs Series C,주택 및 상업용 리츠,601020
1934,ALTO,Alto Ingredients Inc,재생에너지,502010
1935,ARGUU,Argus Capital Units,기타 금융업,556010
1936,HWEL,Healthwell Acquisition Corp I Class A,기타 금융업,556010
1937,SLVR,SILVERspac Inc Class A,기타 금융업,556010
1938,ACNB,ACNB Corp,은행,551010
1939,CPZ,Calamos Long Short Equity Dynamic Income Trust Closed Fund,다양한 금융서비스,555010
1940,ADAL,Anthemis Digital Acquisitions I Corp Class A,기타 금융업,556010
1941,RANI,Rani Therapeutics Holdings Inc Class A,생명과학 및 메디컬 리서치,562020
1942,PEPG,PepGen Inc,생명과학 및 메디컬 리서치,562020
1943,NVEC,NVE Corp,반도체 및 반도체 장비,571010
1944,FSRXU,FinServ Acquisition II Units,기타 금융업,556010
1945,ATRO,Astronics Corp,우주항공 및 국방,521010
1946,KRT,Karat Packaging Inc,용기 및 포장,513020
1947,DNAA,Social Capital Suvretta Holdings Corp I Class A,기타 금융업,556010
1948,KRNLU,Kernel Group Holdings Units,기타 금융업,556010
